Block,Foreperiod,Location,NumRep,_theme,acc,accuracy,allowed_responses,auto_log,average_response_time,avg_rt,background,bidi,break_if,canvas_backend,clock_backend,color_backend,cols,column_order,compensation,coordinates,correct,correct_GetResponse,correct_response,count_Block_1,count_Block_2,count_Block_3,count_Block_4,count_Block_5,count_ClearScreen,count_Feedback,count_Feedback_Final,count_Fixation,count_GetResponse,count_Instructions1,count_LogData,count_PreTrialWait,count_SingleTrial,count_Stimulus,count_experiment,cycles,description,duration,flush,flush_keyboard,font_bold,font_family,font_italic,font_size,foreground,form_text,form_title,height,item,keyboard_backend,margins,mouse_backend,offset,ok_text,only_render,order,repeat,repeat_cycle,reset_variables,response,response_Feedback,response_Feedback_Final,response_GetResponse,response_time,response_time_Feedback,response_time_Feedback_Final,response_time_GetResponse,rows,sampler_backend,show_cursor,skip,spacing,start,subject_nr,subject_parity,synth_backend,time_Block_1,time_Block_2,time_Block_3,time_Block_4,time_Block_5,time_ClearScreen,time_Feedback,time_Feedback_Final,time_Fixation,time_GetResponse,time_Instructions1,time_LogData,time_PreTrialWait,time_SingleTrial,time_Stimulus,time_experiment,timeout,title,uniform_coordinates,width
"1","1200","-150","15","NA","100","100","NA","yes","288","288","white","no","NA","xpyriment","legacy","legacy","NA","NA","0","uniform","1","1","z","0","0","0","0","0","27","NA","NA","27","27","0","27","27","27","27","0","NA","Logs experimental data","NA","NA","NA","no","mono","no","18","black","NA","NA","768","NA","legacy","NA","xpyriment","NA","NA","NA","NA","NA","0","NA","z","NA","NA","z","309","NA","NA","309","NA","legacy","NA","NA","NA","experiment","2240173","odd","legacy","29764","NA","NA","NA","NA","119891","NA","NA","118377","119579","3132","119891","116875","116872","119579","3132","NA","CogMod 2015 Experiment","yes","1024"
"1","1200","150","15","NA","100","100","NA","yes","286","286","white","no","NA","xpyriment","legacy","legacy","NA","NA","0","uniform","1","1","m","0","0","0","0","0","28","NA","NA","28","28","0","28","28","28","28","0","NA","Logs experimental data","NA","NA","NA","no","mono","no","18","black","NA","NA","768","NA","legacy","NA","xpyriment","NA","NA","NA","NA","NA","0","NA","m","NA","NA","m","229","NA","NA","229","NA","legacy","NA","NA","NA","experiment","2240173","odd","legacy","29764","NA","NA","NA","NA","123314","NA","NA","121880","123082","3132","123314","120378","120375","123082","3132","NA","CogMod 2015 Experiment","yes","1024"
"1","1200","150","15","NA","100","100","NA","yes","286","286","white","no","NA","xpyriment","legacy","legacy","NA","NA","0","uniform","1","1","m","0","0","0","0","0","29","NA","NA","29","29","0","29","29","29","29","0","NA","Logs experimental data","NA","NA","NA","no","mono","no","18","black","NA","NA","768","NA","legacy","NA","xpyriment","NA","NA","NA","NA","NA","0","NA","m","NA","NA","m","279","NA","NA","279","NA","legacy","NA","NA","NA","experiment","2240173","odd","legacy","29764","NA","NA","NA","NA","126778","NA","NA","125294","126496","3132","126778","123792","123790","126496","3132","NA","CogMod 2015 Experiment","yes","1024"
"1","800","-150","15","NA","100","100","NA","yes","286","286","white","no","NA","xpyriment","legacy","legacy","NA","NA","0","uniform","1","1","z","0","0","0","0","0","30","NA","NA","30","30","0","30","30","30","30","0","NA","Logs experimental data","NA","NA","NA","no","mono","no","18","black","NA","NA","768","NA","legacy","NA","xpyriment","NA","NA","NA","NA","NA","0","NA","z","NA","NA","z","285","NA","NA","285","NA","legacy","NA","NA","NA","experiment","2240173","odd","legacy","29764","NA","NA","NA","NA","129851","NA","NA","128761","129563","3132","129851","127259","127256","129563","3132","NA","CogMod 2015 Experiment","yes","1024"
"1","400","-150","15","NA","100","100","NA","yes","288","288","white","no","NA","xpyriment","legacy","legacy","NA","NA","0","uniform","1","1","z","0","0","0","0","0","31","NA","NA","31","31","0","31","31","31","31","0","NA","Logs experimental data","NA","NA","NA","no","mono","no","18","black","NA","NA","768","NA","legacy","NA","xpyriment","NA","NA","NA","NA","NA","0","NA","z","NA","NA","z","339","NA","NA","339","NA","legacy","NA","NA","NA","experiment","2240173","odd","legacy","29764","NA","NA","NA","NA","132594","NA","NA","131851","132253","3132","132594","130349","130346","132253","3132","NA","CogMod 2015 Experiment","yes","1024"
"1","400","-150","15","NA","100","100","NA","yes","288","288","white","no","NA","xpyriment","legacy","legacy","NA","NA","0","uniform","1","1","z","0","0","0","0","0","32","NA","NA","32","32","0","32","32","32","32","0","NA","Logs experimental data","NA","NA","NA","no","mono","no","18","black","NA","NA","768","NA","legacy","NA","xpyriment","NA","NA","NA","NA","NA","0","NA","z","NA","NA","z","311","NA","NA","311","NA","legacy","NA","NA","NA","experiment","2240173","odd","legacy","29764","NA","NA","NA","NA","135290","NA","NA","134575","134977","3132","135291","133073","133070","134977","3132","NA","CogMod 2015 Experiment","yes","1024"
"1","400","-150","15","NA","100","100","NA","yes","288","288","white","no","NA","xpyriment","legacy","legacy","NA","NA","0","uniform","1","1","z","0","0","0","0","0","33","NA","NA","33","33","0","33","33","33","33","0","NA","Logs experimental data","NA","NA","NA","no","mono","no","18","black","NA","NA","768","NA","legacy","NA","xpyriment","NA","NA","NA","NA","NA","0","NA","z","NA","NA","z","293","NA","NA","293","NA","legacy","NA","NA","NA","experiment","2240173","odd","legacy","29764","NA","NA","NA","NA","137972","NA","NA","137274","137676","3132","137972","135772","135769","137676","3132","NA","CogMod 2015 Experiment","yes","1024"
"1","1200","150","15","NA","100","100","NA","yes","287","287","white","no","NA","xpyriment","legacy","legacy","NA","NA","0","uniform","1","1","m","0","0","0","0","0","34","NA","NA","34","34","0","34","34","34","34","0","NA","Logs experimental data","NA","NA","NA","no","mono","no","18","black","NA","NA","768","NA","legacy","NA","xpyriment","NA","NA","NA","NA","NA","0","NA","m","NA","NA","m","253","NA","NA","253","NA","legacy","NA","NA","NA","experiment","2240173","odd","legacy","29764","NA","NA","NA","NA","141411","NA","NA","139953","141155","3132","141411","138451","138448","141155","3132","NA","CogMod 2015 Experiment","yes","1024"
"1","800","-150","15","NA","100","100","NA","yes","290","290","white","no","NA","xpyriment","legacy","legacy","NA","NA","0","uniform","1","1","z","0","0","0","0","0","35","NA","NA","35","35","0","35","35","35","35","0","NA","Logs experimental data","NA","NA","NA","no","mono","no","18","black","NA","NA","768","NA","legacy","NA","xpyriment","NA","NA","NA","NA","NA","0","NA","z","NA","NA","z","375","NA","NA","375","NA","legacy","NA","NA","NA","experiment","2240173","odd","legacy","29764","NA","NA","NA","NA","144611","NA","NA","143431","144233","3132","144611","141929","141926","144233","3132","NA","CogMod 2015 Experiment","yes","1024"
"1","1600","-150","15","NA","100","100","NA","yes","291","291","white","no","NA","xpyriment","legacy","legacy","NA","NA","0","uniform","1","1","z","0","0","0","0","0","36","NA","NA","36","36","0","36","36","36","36","0","NA","Logs experimental data","NA","NA","NA","no","mono","no","18","black","NA","NA","768","NA","legacy","NA","xpyriment","NA","NA","NA","NA","NA","0","NA","z","NA","NA","z","334","NA","NA","334","NA","legacy","NA","NA","NA","experiment","2240173","odd","legacy","29764","NA","NA","NA","NA","148557","NA","NA","146617","148219","3132","148557","145115","145112","148219","3132","NA","CogMod 2015 Experiment","yes","1024"
"1","1600","150","15","NA","100","100","NA","yes","290","290","white","no","NA","xpyriment","legacy","legacy","NA","NA","0","uniform","1","1","m","0","0","0","0","0","37","NA","NA","37","37","0","37","37","37","37","0","NA","Logs experimental data","NA","NA","NA","no","mono","no","18","black","NA","NA","768","NA","legacy","NA","xpyriment","NA","NA","NA","NA","NA","0","NA","m","NA","NA","m","252","NA","NA","252","NA","legacy","NA","NA","NA","experiment","2240173","odd","legacy","29764","NA","NA","NA","NA","152404","NA","NA","150547","152149","3132","152404","149045","149042","152149","3132","NA","CogMod 2015 Experiment","yes","1024"
"1","1200","-150","15","NA","100","100","NA","yes","290","290","white","no","NA","xpyriment","legacy","legacy","NA","NA","0","uniform","1","1","z","0","0","0","0","0","38","NA","NA","38","38","0","38","38","38","38","0","NA","Logs experimental data","NA","NA","NA","no","mono","no","18","black","NA","NA","768","NA","legacy","NA","xpyriment","NA","NA","NA","NA","NA","0","NA","z","NA","NA","z","306","NA","NA","306","NA","legacy","NA","NA","NA","experiment","2240173","odd","legacy","29764","NA","NA","NA","NA","155900","NA","NA","154389","155591","3132","155900","152887","152884","155591","3132","NA","CogMod 2015 Experiment","yes","1024"
"1","400","-150","15","NA","100","100","NA","yes","291","291","white","no","NA","xpyriment","legacy","legacy","NA","NA","0","uniform","1","1","z","0","0","0","0","0","39","NA","NA","39","39","0","39","39","39","39","0","NA","Logs experimental data","NA","NA","NA","no","mono","no","18","black","NA","NA","768","NA","legacy","NA","xpyriment","NA","NA","NA","NA","NA","0","NA","z","NA","NA","z","334","NA","NA","334","NA","legacy","NA","NA","NA","experiment","2240173","odd","legacy","29764","NA","NA","NA","NA","158619","NA","NA","157880","158282","3132","158619","156378","156376","158282","3132","NA","CogMod 2015 Experiment","yes","1024"
"1","1600","-150","15","NA","100","100","NA","yes","291","291","white","no","NA","xpyriment","legacy","legacy","NA","NA","0","uniform","1","1","z","0","0","0","0","0","40","NA","NA","40","40","0","40","40","40","40","0","NA","Logs experimental data","NA","NA","NA","no","mono","no","18","black","NA","NA","768","NA","legacy","NA","xpyriment","NA","NA","NA","NA","NA","0","NA","z","NA","NA","z","286","NA","NA","286","NA","legacy","NA","NA","NA","experiment","2240173","odd","legacy","29764","NA","NA","NA","NA","162511","NA","NA","160620","162222","3132","162511","159118","159115","162222","3132","NA","CogMod 2015 Experiment","yes","1024"
"1","1600","150","15","NA","100","100","NA","yes","292","292","white","no","NA","xpyriment","legacy","legacy","NA","NA","0","uniform","1","1","m","0","0","0","0","0","41","NA","NA","41","41","0","41","41","41","41","0","NA","Logs experimental data","NA","NA","NA","no","mono","no","18","black","NA","NA","768","NA","legacy","NA","xpyriment","NA","NA","NA","NA","NA","0","NA","m","NA","NA","m","330","NA","NA","330","NA","legacy","NA","NA","NA","experiment","2240173","odd","legacy","29764","NA","NA","NA","NA","166430","NA","NA","164495","166097","3132","166430","162993","162991","166097","3132","NA","CogMod 2015 Experiment","yes","1024"
"1","1600","-150","15","NA","100","100","NA","yes","292","292","white","no","NA","xpyriment","legacy","legacy","NA","NA","0","uniform","1","1","z","0","0","0","0","0","42","NA","NA","42","42","0","42","42","42","42","0","NA","Logs experimental data","NA","NA","NA","no","mono","no","18","black","NA","NA","768","NA","legacy","NA","xpyriment","NA","NA","NA","NA","NA","0","NA","z","NA","NA","z","284","NA","NA","284","NA","legacy","NA","NA","NA","experiment","2240173","odd","legacy","29764","NA","NA","NA","NA","170312","NA","NA","168423","170025","3132","170312","166921","166919","170025","3132","NA","CogMod 2015 Experiment","yes","1024"
"1","800","150","15","NA","100","100","NA","yes","293","293","white","no","NA","xpyriment","legacy","legacy","NA","NA","0","uniform","1","1","m","0","0","0","0","0","43","NA","NA","43","43","0","43","43","43","43","0","NA","Logs experimental data","NA","NA","NA","no","mono","no","18","black","NA","NA","768","NA","legacy","NA","xpyriment","NA","NA","NA","NA","NA","0","NA","m","NA","NA","m","333","NA","NA","333","NA","legacy","NA","NA","NA","experiment","2240173","odd","legacy","29764","NA","NA","NA","NA","173432","NA","NA","172294","173096","3132","173432","170792","170789","173096","3132","NA","CogMod 2015 Experiment","yes","1024"
"1","800","-150","15","NA","100","100","NA","yes","293","293","white","no","NA","xpyriment","legacy","legacy","NA","NA","0","uniform","1","1","z","0","0","0","0","0","44","NA","NA","44","44","0","44","44","44","44","0","NA","Logs experimental data","NA","NA","NA","no","mono","no","18","black","NA","NA","768","NA","legacy","NA","xpyriment","NA","NA","NA","NA","NA","0","NA","z","NA","NA","z","295","NA","NA","295","NA","legacy","NA","NA","NA","experiment","2240173","odd","legacy","29764","NA","NA","NA","NA","176520","NA","NA","175420","176222","3132","176520","173918","173916","176222","3132","NA","CogMod 2015 Experiment","yes","1024"
"1","1200","150","15","NA","100","100","NA","yes","293","293","white","no","NA","xpyriment","legacy","legacy","NA","NA","0","uniform","1","1","m","0","0","0","0","0","45","NA","NA","45","45","0","45","45","45","45","0","NA","Logs experimental data","NA","NA","NA","no","mono","no","18","black","NA","NA","768","NA","legacy","NA","xpyriment","NA","NA","NA","NA","NA","0","NA","m","NA","NA","m","310","NA","NA","310","NA","legacy","NA","NA","NA","experiment","2240173","odd","legacy","29764","NA","NA","NA","NA","180026","NA","NA","178512","179714","3132","180026","177010","177008","179714","3132","NA","CogMod 2015 Experiment","yes","1024"
"1","400","150","15","NA","100","100","NA","yes","294","294","white","no","NA","xpyriment","legacy","legacy","NA","NA","0","uniform","1","1","m","0","0","0","0","0","46","NA","NA","46","46","0","46","46","46","46","0","NA","Logs experimental data","NA","NA","NA","no","mono","no","18","black","NA","NA","768","NA","legacy","NA","xpyriment","NA","NA","NA","NA","NA","0","NA","m","NA","NA","m","338","NA","NA","338","NA","legacy","NA","NA","NA","experiment","2240173","odd","legacy","29764","NA","NA","NA","NA","182779","NA","NA","182036","182438","3132","182779","180534","180531","182438","3132","NA","CogMod 2015 Experiment","yes","1024"
